timestamp_utc,symbol,interval,signal,trade_direction,open,high,low,close,candle_dir,total_volume,vol_ratio_vs_avg,delta,delta_ratio,poc_price,max_bull_stacked,max_bear_stacked,confluence_score,confluence_stars,follow_through,is_news_candle
2022-01-01 06:58,BTCUSDT,1m,BULL_ABSORPTION,LONG,47100.08,47109.04,47071.47,47092.84,BEAR,9.7696,0.195,-4.7504,0.4862,47070.0,0,0,0,1,NO,NO
2022-01-01 06:59,BTCUSDT,1m,NONE,—,47092.84,47092.84,46940.0,46979.62,BEAR,67.9458,1.355,-26.5484,0.3907,46940.0,0,0,0,2,N/A,NO
2022-01-01 07:00,BTCUSDT,1m,BULL_ABSORPTION,LONG,46979.61,47000.0,46966.14,47000.0,BULL,9.8665,0.197,-1.4357,0.1455,46965.0,0,0,0,1,NO,NO
2022-01-01 07:01,BTCUSDT,1m,NONE,—,46999.99,47000.0,46930.03,46947.02,BEAR,28.9744,0.578,-9.2204,0.3182,46930.0,0,0,0,1,N/A,NO
2022-01-01 07:02,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46947.03,46993.81,46943.45,46967.4,BULL,7.112,0.142,2.054,0.2888,46945.0,0,0,0,1,NO,NO
2022-01-01 07:03,BTCUSDT,1m,NONE,—,46967.39,47000.0,46961.18,46994.94,BULL,5.4952,0.11,-0.6728,0.1224,46960.0,0,0,0,1,N/A,NO
2022-01-01 07:04,BTCUSDT,1m,NONE,—,46994.94,47044.25,46972.6,47044.24,BULL,10.0968,0.201,4.8216,0.4775,46975.0,0,0,0,1,N/A,NO
2022-01-01 07:05,BTCUSDT,1m,NONE,—,47044.24,47044.26,47014.74,47019.68,BEAR,11.3214,0.226,-1.773,0.1566,47015.0,0,0,0,1,N/A,NO
2022-01-01 07:06,BTCUSDT,1m,DELTA_DIV,SHORT,47019.68,47044.26,47019.68,47042.01,BULL,3.6015,0.072,-2.1165,0.5877,47020.0,0,5,0,3,YES,NO
2022-01-01 07:07,BTCUSDT,1m,NONE,—,47042.0,47044.26,47009.76,47012.89,BEAR,5.9535,0.119,-4.6991,0.7893,47010.0,0,7,0,2,N/A,NO
2022-01-01 07:08,BTCUSDT,1m,BULL_ABSORPTION,LONG,47010.48,47010.48,46864.84,46945.12,BEAR,54.3895,1.084,-27.4717,0.5051,46865.0,0,29,0,2,YES,NO
2022-01-01 07:09,BTCUSDT,1m,NONE,—,46945.11,46969.04,46940.56,46957.21,BULL,4.6836,0.093,-0.9084,0.194,46940.0,0,0,0,1,N/A,NO
2022-01-01 07:10,BTCUSDT,1m,BULL_ABSORPTION,LONG,46957.2,46974.52,46941.8,46955.14,BEAR,8.5708,0.171,-1.4238,0.1661,46940.0,0,0,0,2,NO,NO
2022-01-01 07:11,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46955.14,46978.42,46949.5,46949.5,BEAR,6.897,0.138,4.6086,0.6682,46950.0,6,0,0,3,NO,NO
2022-01-01 07:12,BTCUSDT,1m,NONE,—,46949.83,46968.31,46946.96,46966.95,BULL,6.786,0.135,-0.5412,0.0798,46945.0,0,0,0,1,N/A,NO
2022-01-01 07:13,BTCUSDT,1m,BULL_ABSORPTION,LONG,46966.96,46966.96,46934.28,46959.68,BEAR,4.7908,0.096,-1.2628,0.2636,46935.0,0,0,0,1,YES,NO
2022-01-01 07:14,BTCUSDT,1m,NONE,—,46959.68,46990.24,46954.81,46990.23,BULL,6.839,0.136,0.8526,0.1247,46955.0,0,0,0,1,N/A,NO
2022-01-01 07:15,BTCUSDT,1m,BULL_ABSORPTION,LONG,46990.23,46992.58,46970.0,46992.38,BULL,4.45,0.089,1.637,0.3679,46970.0,0,0,0,2,YES,NO
2022-01-01 07:16,BTCUSDT,1m,BULL_INITIATION,LONG,46992.39,47015.3,46991.57,47012.93,BULL,13.87,0.277,7.545,0.544,46990.0,5,0,0,2,NO,NO
2022-01-01 07:17,BTCUSDT,1m,BULL_ABSORPTION,LONG,47012.93,47024.01,47001.81,47012.29,BEAR,4.4428,0.089,0.6708,0.151,47000.0,0,0,0,2,YES,NO
2022-01-01 07:18,BTCUSDT,1m,NONE,—,47014.13,47035.68,47010.0,47031.24,BULL,4.501,0.09,-0.46,0.1022,47010.0,0,0,0,1,N/A,NO
2022-01-01 07:19,BTCUSDT,1m,BULL_ABSORPTION,LONG,47031.24,47045.88,46996.09,47041.45,BULL,14.537,0.29,1.069,0.0735,46995.0,0,0,0,1,YES,NO
2022-01-01 07:20,BTCUSDT,1m,BULL_ABSORPTION,LONG,47041.44,47052.98,47023.12,47043.92,BULL,4.6824,0.093,-0.342,0.073,47025.0,0,0,0,2,NO,NO
2022-01-01 07:21,BTCUSDT,1m,NONE,—,47043.92,47046.15,47027.72,47034.89,BEAR,4.1456,0.083,-0.0984,0.0237,47030.0,0,0,0,1,N/A,NO
2022-01-01 07:22,BTCUSDT,1m,NONE,—,47032.1,47034.89,46983.62,46985.0,BEAR,3.918,0.078,-0.94,0.2399,46985.0,0,0,0,1,N/A,NO
2022-01-01 07:23,BTCUSDT,1m,BULL_ABSORPTION,LONG,46985.0,46987.64,46951.8,46967.75,BEAR,18.1412,0.362,-9.4038,0.5184,46950.0,0,7,0,2,YES,NO
2022-01-01 07:24,BTCUSDT,1m,NONE,—,46967.75,46993.56,46961.51,46980.01,BULL,15.4704,0.308,7.2816,0.4707,46960.0,0,0,0,1,N/A,NO
2022-01-01 07:25,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,46980.0,47009.6,46980.0,46998.64,BULL,7.2456,0.144,3.4284,0.4732,46980.0,0,0,0,1,YES,NO
2022-01-01 07:26,BTCUSDT,1m,NONE,—,46998.65,47002.4,46971.82,46977.04,BEAR,5.5266,0.11,-2.6598,0.4813,46970.0,0,0,0,1,N/A,NO
2022-01-01 07:27,BTCUSDT,1m,NONE,—,46976.11,46984.56,46974.67,46984.51,BULL,4.8,0.096,-0.6752,0.1407,46975.0,0,0,0,1,N/A,NO
2022-01-01 07:28,BTCUSDT,1m,NONE,—,46984.51,46984.52,46950.27,46950.28,BEAR,8.561,0.171,-5.0036,0.5845,46950.0,0,7,0,2,N/A,NO
2022-01-01 07:29,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46950.27,46971.2,46948.41,46959.61,BULL,5.5885,0.111,0.7975,0.1427,46950.0,0,0,0,2,NO,NO
2022-01-01 07:30,BTCUSDT,1m,DELTA_DIV,SHORT,46959.61,46992.88,46945.77,46988.45,BULL,6.7014,0.134,-1.6542,0.2468,46945.0,0,0,0,2,YES,NO
2022-01-01 07:31,BTCUSDT,1m,BULL_ABSORPTION,LONG,46988.45,46992.38,46957.88,46981.68,BEAR,5.4873,0.109,0.4263,0.0777,46960.0,0,0,0,1,NO,NO
2022-01-01 07:32,BTCUSDT,1m,BULL_ABSORPTION,LONG,46981.68,46981.68,46955.68,46967.48,BEAR,3.808,0.076,-1.122,0.2946,46955.0,0,0,0,1,YES,NO
2022-01-01 07:33,BTCUSDT,1m,NONE,—,46967.49,46987.17,46965.45,46987.17,BULL,4.84,0.096,2.4152,0.499,46965.0,0,0,0,1,N/A,NO
2022-01-01 07:34,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,46987.17,47011.6,46986.67,46992.68,BULL,7.84,0.156,-2.038,0.2599,46985.0,0,0,0,2,YES,NO
2022-01-01 07:35,BTCUSDT,1m,CVD_DIV,SHORT,46992.68,46999.76,46963.59,46972.69,BEAR,23.4416,0.467,-8.6436,0.3687,46965.0,0,0,0,1,NO,NO
2022-01-01 07:36,BTCUSDT,1m,NONE,—,46972.69,46998.1,46972.69,46996.53,BULL,4.7445,0.095,2.8945,0.6101,46975.0,5,0,0,2,N/A,NO
2022-01-01 07:37,BTCUSDT,1m,NONE,—,46996.54,47042.32,46995.34,47041.08,BULL,9.3339,0.186,4.6215,0.4951,46995.0,0,0,0,1,N/A,NO
2022-01-01 07:38,BTCUSDT,1m,NONE,—,47041.08,47042.32,46997.8,47008.25,BEAR,6.8544,0.137,-2.0556,0.2999,47000.0,0,0,0,1,N/A,NO
2022-01-01 07:39,BTCUSDT,1m,NONE,—,47008.25,47059.71,47008.25,47059.53,BULL,9.568,0.191,3.38,0.3533,47010.0,0,0,0,1,N/A,NO
2022-01-01 07:40,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47059.54,47064.27,47034.38,47039.21,BEAR,6.4188,0.128,-1.32,0.2056,47035.0,0,0,0,1,NO,NO
2022-01-01 07:41,BTCUSDT,1m,NONE,—,47045.46,47122.91,47038.17,47107.77,BULL,14.059,0.28,0.3366,0.0239,47040.0,0,0,0,1,N/A,NO
2022-01-01 07:42,BTCUSDT,1m,CVD_DIV,SHORT,47107.78,47110.12,47081.12,47083.37,BEAR,14.3658,0.286,-10.5498,0.7344,47080.0,0,6,0,2,NO,NO
2022-01-01 07:43,BTCUSDT,1m,BULL_ABSORPTION,LONG,47083.38,47092.38,47065.28,47086.97,BULL,8.772,0.175,2.01,0.2291,47065.0,0,0,0,1,YES,NO
2022-01-01 07:44,BTCUSDT,1m,BULL_ABSORPTION,LONG,47086.96,47096.7,47072.94,47096.7,BULL,6.381,0.127,2.937,0.4603,47075.0,0,0,0,2,NO,NO
2022-01-01 07:45,BTCUSDT,1m,CVD_DIV,SHORT,47096.69,47099.37,47073.27,47075.01,BEAR,6.304,0.126,-3.492,0.5539,47075.0,0,5,0,2,NO,NO
2022-01-01 07:46,BTCUSDT,1m,DELTA_DIV,SHORT,47075.0,47093.36,47073.12,47088.7,BULL,3.4024,0.068,-1.1248,0.3306,47075.0,0,0,0,1,NO,NO
2022-01-01 07:47,BTCUSDT,1m,BULL_ABSORPTION,LONG,47088.7,47111.5,47076.89,47111.49,BULL,10.1906,0.203,-0.6538,0.0642,47075.0,0,0,0,1,NO,NO
2022-01-01 07:48,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47111.5,47144.89,47100.0,47108.51,BEAR,24.6222,0.491,-10.4094,0.4228,47100.0,0,0,0,2,YES,NO
2022-01-01 07:49,BTCUSDT,1m,BULL_ABSORPTION,LONG,47108.14,47108.51,47076.2,47094.65,BEAR,18.0312,0.359,-2.616,0.1451,47075.0,0,0,0,1,YES,NO
2022-01-01 07:50,BTCUSDT,1m,NONE,—,47094.65,47129.7,47092.73,47129.7,BULL,3.0016,0.06,0.3696,0.1231,47095.0,0,0,0,1,N/A,NO
2022-01-01 07:51,BTCUSDT,1m,BULL_ABSORPTION,LONG,47129.7,47129.7,47092.73,47128.0,BEAR,8.7262,0.174,-3.108,0.3562,47095.0,0,0,0,2,YES,NO
2022-01-01 07:52,BTCUSDT,1m,DELTA_DIV,SHORT,47128.0,47178.46,47122.24,47155.02,BULL,21.4808,0.428,-4.6332,0.2157,47120.0,0,0,0,2,YES,NO
2022-01-01 07:53,BTCUSDT,1m,CVD_DIV,SHORT,47155.03,47169.51,47100.0,47114.12,BEAR,13.251,0.264,-6.965,0.5256,47100.0,0,14,0,2,NO,NO
2022-01-01 07:54,BTCUSDT,1m,NONE,—,47117.08,47164.32,47105.23,47155.82,BULL,6.1212,0.122,1.2684,0.2072,47105.0,0,0,0,1,N/A,NO
2022-01-01 07:55,BTCUSDT,1m,NONE,—,47155.83,47169.09,47110.01,47114.84,BEAR,8.2716,0.165,-1.2108,0.1464,47110.0,0,0,0,1,N/A,NO
2022-01-01 07:56,BTCUSDT,1m,DELTA_DIV,SHORT,47114.85,47143.01,47110.08,47142.98,BULL,2.73,0.054,-0.9632,0.3528,47110.0,0,0,0,1,NO,NO
2022-01-01 07:57,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47142.98,47188.27,47142.97,47162.41,BULL,11.4336,0.228,-0.8622,0.0754,47145.0,0,0,0,1,NO,NO
2022-01-01 07:58,BTCUSDT,1m,BULL_ABSORPTION,LONG,47162.41,47237.26,47114.87,47229.7,BULL,54.132,1.079,19.2312,0.3553,47115.0,0,0,0,2,NO,NO
2022-01-01 07:59,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47229.7,47255.85,47193.08,47194.73,BEAR,26.6344,0.531,-4.9608,0.1863,47195.0,0,0,0,2,YES,NO
2022-01-01 08:00,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47194.73,47228.86,47174.27,47174.28,BEAR,7.9563,0.159,0.4653,0.0585,47175.0,0,0,0,1,YES,NO
2022-01-01 08:01,BTCUSDT,1m,NONE,—,47174.28,47174.28,47117.76,47125.88,BEAR,12.6401,0.252,1.7743,0.1404,47120.0,0,0,0,1,N/A,NO
2022-01-01 08:02,BTCUSDT,1m,BULL_ABSORPTION,LONG,47125.88,47155.13,47113.6,47131.31,BULL,24.272,0.484,-7.9712,0.3284,47115.0,0,0,0,2,NO,NO
2022-01-01 08:03,BTCUSDT,1m,BULL_ABSORPTION,LONG,47131.31,47154.27,47118.67,47131.0,BEAR,3.8192,0.076,-0.8862,0.232,47120.0,0,0,0,2,YES,NO
2022-01-01 08:04,BTCUSDT,1m,NONE,—,47131.01,47163.19,47125.08,47153.78,BULL,12.9976,0.259,5.132,0.3948,47125.0,0,0,0,1,N/A,NO
2022-01-01 08:05,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47153.78,47176.51,47143.45,47146.93,BEAR,8.106,0.162,4.97,0.6131,47145.0,7,0,0,3,YES,NO
2022-01-01 08:06,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47146.92,47165.07,47122.69,47123.61,BEAR,4.9568,0.099,0.4544,0.0917,47125.0,0,0,0,2,YES,NO
2022-01-01 08:07,BTCUSDT,1m,NONE,—,47122.7,47123.61,47075.11,47083.74,BEAR,6.727,0.134,-1.023,0.1521,47075.0,0,0,0,1,N/A,NO
2022-01-01 08:08,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47083.74,47109.82,47083.74,47092.02,BULL,2.9815,0.059,-0.4605,0.1545,47085.0,0,0,0,1,NO,NO
2022-01-01 08:09,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47092.03,47109.8,47087.58,47092.04,BULL,11.3732,0.227,-8.4652,0.7443,47090.0,0,4,0,3,NO,NO
2022-01-01 08:10,BTCUSDT,1m,BULL_ABSORPTION,LONG,47092.03,47107.42,47085.31,47098.98,BULL,7.4468,0.148,-1.9308,0.2593,47085.0,0,0,0,2,YES,NO
2022-01-01 08:11,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47098.99,47127.31,47098.98,47108.18,BULL,4.728,0.094,0.5664,0.1198,47100.0,0,0,0,2,NO,NO
2022-01-01 08:12,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47108.17,47137.63,47108.17,47122.47,BULL,2.934,0.058,-1.1328,0.3861,47110.0,0,0,0,2,YES,NO
2022-01-01 08:13,BTCUSDT,1m,NONE,—,47122.47,47122.47,47088.0,47090.54,BEAR,3.8493,0.077,-0.6671,0.1733,47090.0,0,0,0,1,N/A,NO
2022-01-01 08:14,BTCUSDT,1m,CVD_DIV,LONG,47090.55,47160.22,47090.54,47151.37,BULL,17.1234,0.341,8.8326,0.5158,47090.0,14,0,0,2,YES,NO
2022-01-01 08:15,BTCUSDT,1m,NONE,—,47151.37,47255.51,47145.05,47223.97,BULL,38.9246,0.776,12.617,0.3241,47145.0,0,0,0,1,N/A,NO
2022-01-01 08:16,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47223.98,47260.0,47214.41,47260.0,BULL,15.4881,0.309,1.9791,0.1278,47215.0,0,0,0,1,NO,NO
2022-01-01 08:17,BTCUSDT,1m,NONE,—,47260.0,47319.13,47259.99,47307.65,BULL,33.6048,0.67,7.116,0.2118,47260.0,0,0,0,1,N/A,NO
2022-01-01 08:18,BTCUSDT,1m,NONE,—,47307.65,47307.65,47272.68,47276.24,BEAR,8.7815,0.175,-1.9285,0.2196,47275.0,0,0,0,1,N/A,NO
2022-01-01 08:19,BTCUSDT,1m,BULL_ABSORPTION,LONG,47276.25,47288.48,47258.99,47288.47,BULL,5.8938,0.118,2.3358,0.3963,47260.0,0,0,0,2,NO,NO
2022-01-01 08:20,BTCUSDT,1m,BULL_ABSORPTION,LONG,47288.48,47291.96,47242.42,47257.0,BEAR,4.304,0.086,-1.292,0.3002,47240.0,0,0,0,2,NO,NO
2022-01-01 08:21,BTCUSDT,1m,BULL_ABSORPTION,LONG,47257.0,47259.0,47228.13,47250.12,BEAR,3.765,0.075,0.2502,0.0665,47230.0,0,0,0,1,NO,NO
2022-01-01 08:22,BTCUSDT,1m,NONE,—,47250.12,47271.79,47225.75,47225.75,BEAR,15.9255,0.318,-0.3069,0.0193,47225.0,0,0,0,1,N/A,NO
2022-01-01 08:23,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47225.75,47255.27,47223.69,47231.23,BULL,6.6978,0.134,0.0642,0.0096,47225.0,0,0,0,2,NO,NO
2022-01-01 08:24,BTCUSDT,1m,BULL_ABSORPTION,LONG,47231.23,47249.94,47224.4,47241.09,BULL,3.715,0.074,-0.574,0.1545,47225.0,0,0,0,1,YES,NO
2022-01-01 08:25,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47241.09,47288.93,47241.09,47265.14,BULL,9.254,0.185,1.732,0.1872,47240.0,0,0,0,1,NO,NO
2022-01-01 08:26,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47265.14,47300.0,47265.14,47285.46,BULL,6.2118,0.124,-0.4998,0.0805,47265.0,0,0,0,1,YES,NO
2022-01-01 08:27,BTCUSDT,1m,DELTA_DIV,LONG,47281.15,47287.77,47257.08,47261.64,BEAR,3.726,0.074,1.0128,0.2718,47255.0,0,0,0,1,YES,NO
2022-01-01 08:28,BTCUSDT,1m,DELTA_DIV,SHORT,47261.63,47291.51,47261.37,47288.06,BULL,4.644,0.093,-1.9824,0.4269,47260.0,0,0,0,1,NO,NO
2022-01-01 08:29,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47288.06,47344.69,47285.0,47305.23,BULL,23.0484,0.46,1.626,0.0705,47285.0,0,0,0,1,YES,NO
2022-01-01 08:30,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,47305.23,47313.91,47245.0,47245.01,BEAR,12.831,0.256,-2.947,0.2297,47245.0,0,0,0,2,YES,NO
2022-01-01 08:31,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47245.01,47276.11,47238.04,47258.07,BULL,14.3568,0.286,3.104,0.2162,47240.0,0,0,0,2,YES,NO
2022-01-01 08:32,BTCUSDT,1m,BULL_ABSORPTION,LONG,47258.08,47258.08,47242.82,47253.94,BEAR,3.3501,0.067,0.8583,0.2562,47245.0,0,0,0,2,NO,NO
2022-01-01 08:33,BTCUSDT,1m,NONE,—,47253.94,47253.98,47209.96,47213.72,BEAR,3.4929,0.07,-0.2457,0.0703,47210.0,0,0,0,1,N/A,NO
2022-01-01 08:34,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47213.72,47227.66,47203.39,47207.13,BEAR,3.863,0.077,-1.455,0.3767,47205.0,0,0,0,1,NO,NO
2022-01-01 08:35,BTCUSDT,1m,NONE,—,47207.14,47230.49,47207.13,47222.44,BULL,2.7525,0.055,0.3695,0.1342,47205.0,0,0,0,1,N/A,NO
2022-01-01 08:36,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47222.44,47239.93,47216.31,47216.31,BEAR,3.8845,0.077,1.1585,0.2982,47215.0,0,0,0,2,YES,NO
2022-01-01 08:37,BTCUSDT,1m,NONE,—,47216.31,47216.32,47209.4,47209.41,BEAR,3.1624,0.063,-0.8746,0.2766,47210.0,0,0,0,1,N/A,NO
2022-01-01 08:38,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47209.41,47230.75,47185.01,47195.6,BEAR,15.4602,0.308,-2.2662,0.1466,47185.0,0,0,0,1,YES,NO
2022-01-01 08:39,BTCUSDT,1m,EXHAUSTION_BEAR,LONG,47195.59,47195.6,47166.97,47166.97,BEAR,4.5486,0.091,-1.833,0.403,47165.0,0,0,0,1,YES,NO
2022-01-01 08:40,BTCUSDT,1m,CVD_DIV,LONG,47167.09,47194.3,47166.97,47191.93,BULL,4.957,0.099,1.945,0.3924,47165.0,0,0,0,1,YES,NO
2022-01-01 08:41,BTCUSDT,1m,NONE,—,47191.92,47210.0,47191.92,47205.69,BULL,16.4324,0.328,8.19,0.4984,47190.0,0,0,0,1,N/A,NO
2022-01-01 08:42,BTCUSDT,1m,EXHAUSTION_BULL,SHORT,47205.69,47227.89,47205.69,47221.63,BULL,9.598,0.191,3.1532,0.3285,47205.0,0,0,0,1,YES,NO
2022-01-01 08:43,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47221.63,47236.56,47214.59,47220.0,BEAR,6.518,0.13,0.9828,0.1508,47215.0,0,0,0,2,YES,NO
2022-01-01 08:44,BTCUSDT,1m,BULL_ABSORPTION,LONG,47219.99,47220.0,47200.43,47210.18,BEAR,4.2964,0.086,-1.898,0.4418,47200.0,0,0,0,2,YES,NO
2022-01-01 08:45,BTCUSDT,1m,CVD_DIV,LONG,47210.18,47240.0,47210.18,47240.0,BULL,9.9732,0.199,2.8332,0.2841,47210.0,0,0,0,1,NO,NO
2022-01-01 08:46,BTCUSDT,1m,BULL_ABSORPTION,LONG,47240.0,47260.0,47209.86,47229.78,BEAR,10.292,0.205,0.384,0.0373,47210.0,0,0,0,1,NO,NO
2022-01-01 08:47,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47229.78,47253.98,47210.57,47210.58,BEAR,8.4087,0.168,0.3483,0.0414,47210.0,0,0,0,1,YES,NO
2022-01-01 08:48,BTCUSDT,1m,NONE,—,47210.58,47210.58,47189.99,47190.17,BEAR,6.1256,0.122,-2.332,0.3807,47190.0,0,0,0,1,N/A,NO
2022-01-01 08:49,BTCUSDT,1m,BULL_ABSORPTION,LONG,47190.16,47190.17,47165.97,47185.84,BEAR,5.444,0.109,0.456,0.0838,47165.0,0,0,0,1,YES,NO
2022-01-01 08:50,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47185.83,47215.85,47183.89,47194.52,BULL,4.0056,0.08,0.3216,0.0803,47185.0,0,0,0,1,YES,NO
2022-01-01 08:51,BTCUSDT,1m,CVD_DIV,SHORT,47194.52,47195.12,47138.88,47138.89,BEAR,5.9521,0.119,-1.9855,0.3336,47140.0,0,0,0,1,YES,NO
2022-01-01 08:52,BTCUSDT,1m,BULL_ABSORPTION,LONG,47138.89,47138.89,47094.86,47122.47,BEAR,11.8152,0.236,-4.7016,0.3979,47095.0,0,0,0,1,NO,NO
2022-01-01 08:53,BTCUSDT,1m,NONE,—,47122.47,47122.48,47085.66,47085.66,BEAR,8.7255,0.174,-4.4905,0.5146,47085.0,0,7,0,2,N/A,NO
2022-01-01 08:54,BTCUSDT,1m,NONE,—,47085.66,47130.0,47081.74,47124.6,BULL,8.733,0.174,3.271,0.3746,47080.0,0,0,0,1,N/A,NO
2022-01-01 08:55,BTCUSDT,1m,BULL_ABSORPTION,LONG,47124.61,47137.38,47115.17,47120.03,BEAR,10.1172,0.202,-0.9204,0.091,47115.0,0,0,0,2,NO,NO
2022-01-01 08:56,BTCUSDT,1m,BULL_ABSORPTION,LONG,47120.02,47127.17,47100.12,47105.42,BEAR,4.6185,0.092,-1.4295,0.3095,47100.0,0,0,0,1,NO,NO
2022-01-01 08:57,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47105.42,47121.1,47097.92,47103.96,BEAR,5.6145,0.112,-0.4225,0.0753,47100.0,0,0,0,1,NO,NO
2022-01-01 08:58,BTCUSDT,1m,NONE,—,47107.28,47126.34,47103.24,47123.8,BULL,3.367,0.067,0.164,0.0487,47105.0,0,0,0,1,N/A,NO
2022-01-01 08:59,BTCUSDT,1m,BULL_ABSORPTION,LONG,47123.8,47124.82,47115.04,47124.82,BULL,3.8528,0.077,0.194,0.0504,47115.0,0,0,0,1,YES,NO
2022-01-01 09:00,BTCUSDT,1m,NONE,—,47124.82,47160.0,47123.79,47149.6,BULL,20.2363,0.403,7.3031,0.3609,47125.0,0,0,0,1,N/A,NO
2022-01-01 09:01,BTCUSDT,1m,CVD_DIV,LONG,47149.6,47158.95,47062.77,47069.92,BEAR,14.6661,0.292,-3.4523,0.2354,47065.0,0,0,0,1,YES,NO
2022-01-01 09:02,BTCUSDT,1m,NONE,—,47069.92,47114.51,47069.92,47103.96,BULL,7.2324,0.144,0.171,0.0236,47070.0,0,0,0,1,N/A,NO
2022-01-01 09:03,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47103.96,47125.15,47103.04,47114.86,BULL,4.2844,0.085,-1.03,0.2404,47105.0,0,0,0,2,NO,NO
2022-01-01 09:04,BTCUSDT,1m,BULL_ABSORPTION,LONG,47114.86,47117.01,47110.38,47116.97,BULL,6.0942,0.122,-1.7756,0.2914,47110.0,0,0,0,2,YES,NO
2022-01-01 09:05,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47116.97,47172.72,47113.42,47149.6,BULL,6.5496,0.131,1.1736,0.1792,47115.0,0,0,0,2,NO,NO
2022-01-01 09:06,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47149.6,47200.0,47149.6,47174.75,BULL,7.01,0.14,-2.262,0.3227,47150.0,0,0,0,2,NO,NO
2022-01-01 09:07,BTCUSDT,1m,DELTA_DIV,SHORT,47174.75,47188.99,47174.74,47186.24,BULL,7.6743,0.153,-4.1157,0.5363,47175.0,0,3,0,2,NO,NO
2022-01-01 09:08,BTCUSDT,1m,BULL_ABSORPTION,LONG,47186.25,47188.98,47170.0,47188.8,BULL,4.6592,0.093,-0.4632,0.0994,47170.0,0,0,0,1,NO,NO
2022-01-01 09:09,BTCUSDT,1m,BULL_ABSORPTION,LONG,47188.81,47188.98,47155.86,47179.37,BEAR,10.5126,0.21,-2.5494,0.2425,47155.0,0,0,0,1,NO,NO
2022-01-01 09:10,BTCUSDT,1m,BULL_ABSORPTION,LONG,47179.74,47179.74,47155.28,47172.4,BEAR,6.6395,0.132,-2.9675,0.4469,47155.0,0,0,0,2,NO,NO
2022-01-01 09:11,BTCUSDT,1m,BULL_ABSORPTION,LONG,47172.4,47172.5,47155.28,47168.58,BEAR,4.1067,0.082,-0.5781,0.1408,47155.0,0,0,0,1,NO,NO
2022-01-01 09:12,BTCUSDT,1m,NONE,—,47166.72,47171.0,47155.28,47155.29,BEAR,5.1324,0.102,0.3288,0.0641,47155.0,0,0,0,1,N/A,NO
2022-01-01 09:13,BTCUSDT,1m,BEAR_ABSORPTION,SHORT,47155.3,47188.94,47150.0,47169.37,BULL,7.6104,0.152,-1.6568,0.2177,47150.0,0,0,0,2,NO,NO
2022-01-01 09:14,BTCUSDT,1m,NONE,—,47169.36,47215.56,47169.36,47205.77,BULL,14.7168,0.293,10.1322,0.6885,47170.0,9,0,0,2,N/A,NO
2022-01-01 09:15,BTCUSDT,1m,NONE,—,47205.77,47205.78,47177.62,47189.35,BEAR,6.8058,0.136,-3.1638,0.4649,47180.0,0,0,0,1,N/A,NO
2022-01-01 09:16,BTCUSDT,1m,BULL_ABSORPTION,LONG,47189.35,47192.48,47183.67,47187.71,BEAR,4.486,0.089,-1.064,0.2372,47185.0,0,0,0,2,NO,NO
2022-01-01 09:17,BTCUSDT,1m,NONE,—,47187.71,47187.71,47150.01,47153.56,BEAR,4.3632,0.087,-0.2736,0.0627,47150.0,0,0,0,1,N/A,NO
2022-01-01 09:18,BTCUSDT,1m,CVD_DIV,LONG,47153.56,47159.47,47137.34,47139.79,BEAR,3.5752,0.071,0.6504,0.1819,47135.0,0,0,0,1,NO,NO
2022-01-01 09:19,BTCUSDT,1m,BULL_ABSORPTION,LONG,47139.78,47148.51,47122.2,47137.96,BEAR,3.2,0.064,-0.779,0.2434,47120.0,0,0,0,1,YES,NO
